target_entity_code,target_entity_type,target_entity_label,property,property_label,class,class_label,Gini,proportion,objects_number,facts_number,Gini_times_proportion,gini_calculation_method,time_to_get_result,sampling,queries_number,percentage,queries_number_per_record,rankk
Q102356,classes,brigade,P463,"member of",Q5,human,0.14285714285714285,0.00323625,6,8,0.0004623208506703652,model,0.03403648535410563,0,49,100,4,15
Q102356,classes,brigade,P710,participant,Q645883,"military operation",0.25,0.00161812,3,5,0.0004045307443365696,model,0.03403648535410563,0,49,100,4,16
Q102356,classes,brigade,P466,occupant,Q88556,garrison,0.05263157894736841,0.00485437,9,10,0.0002554931016862544,model,0.03403648535410563,0,49,100,4,17
Q102356,classes,brigade,P749,"parent organization",Q252280,squadron,0.11111111111111109,0.0021575,4,5,0.00023972192256981894,model,0.03403648535410563,0,49,100,4,18
Q102356,classes,brigade,P137,operator,Q121289722,"boat class",0.20000000000000004,0.00107875,2,3,0.00021574973031283714,model,0.03403648535410563,0,49,100,4,19
Q102356,classes,brigade,P547,commemorates,Q321053,cenotaph,0.20000000000000004,0.00107875,2,3,0.00021574973031283714,model,0.03403648535410563,0,49,100,4,20
Q102496,classes,parish,P5607,"located in the religious territorial entity",Q16970,"church building",0.09177767570050531,0.295422,4943,5942,0.027113139552211195,model,0.05840839147567749,0,86,100,4,1
Q102496,classes,parish,P5607,"located in the religious territorial entity",Q1129743,"filial church",0.405320813771518,0.022711,380,898,0.009205230052186042,model,0.05840839147567749,0,86,100,4,2
Q102496,classes,parish,P127,"owned by",Q16970,"church building",0.32480818414322254,0.00788908,132,259,0.0025624360690237494,model,0.05840839147567749,0,86,100,4,3
Q102496,classes,parish,P19,"place of birth",Q5,human,0.34104046242774566,0.00340665,57,116,0.0011618041093940654,model,0.05840839147567749,0,86,100,4,4
Q102496,classes,parish,P466,occupant,Q16970,"church building",0.1638418079096045,0.00442266,74,103,0.0007246171279769743,model,0.05840839147567749,0,86,100,4,5
Q102496,classes,parish,P5607,"located in the religious territorial entity",Q108325,chapel,0.08196721311475408,0.0083672,140,165,0.0006858361126025322,model,0.05840839147567749,0,86,100,4,6
Q102496,classes,parish,P551,residence,Q5,human,0.4193548387096773,0.00107578,18,44,0.00045113477747873483,model,0.05840839147567749,0,86,100,4,7
Q102496,classes,parish,P5607,"located in the religious territorial entity",Q744296,"wooden church",0.026269702276707524,0.0166149,278,293,0.00043646768066726583,model,0.05840839147567749,0,86,100,4,8
Q102496,classes,parish,P119,"place of burial",Q5,human,0.45098039215686275,0.00083672,14,37,0.0003773443396005306,model,0.05840839147567749,0,86,100,4,9
Q102496,classes,parish,P1366,"replaced by",Q102496,parish,0.27586206896551724,0.00125508,21,37,0.00034622898925865776,model,0.05840839147567749,0,86,100,4,10
Q102496,classes,parish,P5607,"located in the religious territorial entity",Q317557,"parish church",0.007427413909520599,0.0439278,735,746,0.0003262699751074373,model,0.05840839147567749,0,86,100,4,11
Q102496,classes,parish,P20,"place of death",Q5,human,0.19354838709677422,0.00149414,25,37,0.00028918895992226603,model,0.05840839147567749,0,86,100,4,12
Q102496,classes,parish,P276,location,Q7321974,cairn,0.6999999999999998,0.000179297,3,17,0.0001255080086062634,model,0.05840839147567749,0,86,100,4,13
Q102496,classes,parish,P131,"located in the administrative territorial entity",Q489357,farmhouse,0.5384615384615383,0.000179297,3,10,0.00009654462200481802,model,0.05840839147567749,0,86,100,4,14
Q102496,classes,parish,P131,"located in the administrative territorial entity",Q41176,building,0.5384615384615383,0.000179297,3,10,0.00009654462200481802,model,0.05840839147567749,0,86,100,4,15
Q102496,classes,parish,P276,location,Q108325,chapel,0.45454545454545453,0.000179297,3,8,0.00008149870688718405,model,0.05840839147567749,0,86,100,4,16
Q102496,classes,parish,P131,"located in the administrative territorial entity",Q2116450,"manor estate",0.6666666666666666,0.000119531,2,10,0.00007968762451191329,model,0.05840839147567749,0,86,100,4,17
Q102496,classes,parish,P131,"located in the administrative territorial entity",Q811979,"architectural structure",0.6000000000000002,0.000119531,2,8,0.000071718862060722,model,0.05840839147567749,0,86,100,4,18
Q102496,classes,parish,P361,"part of",Q16970,"church building",0.05882352941176473,0.000956252,16,18,0.000056250087890762354,model,0.05840839147567749,0,86,100,4,19
Q102496,classes,parish,P276,location,Q125348611,"Pillow Mound",0.9000000000000004,0.0000597657,1,19,0.0000537891465455415,model,0.05840839147567749,0,86,100,4,20
Q10271409,classes,"Portuguese local elections",P361,"part of",Q10271409,"Portuguese local elections",0.8701298701298701,0.0368732,25,360,0.032084434739302,model,0.021592100461324055,0,7,100,4,1
Q10271409,classes,"Portuguese local elections",P3602,"candidacy in election",Q5,human,0.4687500000000001,0.0250737,17,47,0.011753318584070799,model,0.021592100461324055,0,7,100,4,2
Q103632,classes,"chess opening",P279,"subclass of",Q103632,"chess opening",0.5701754385964912,0.170732,49,179,0.09734702610183997,model,0.025064682960510253,0,14,100,4,1
Q103632,classes,"chess opening",P279,"subclass of",Q208544,gambit,0.1929824561403508,0.160279,46,68,0.030930986001589326,model,0.025064682960510253,0,14,100,4,2
Q103632,classes,"chess opening",P138,"named after",Q103632,"chess opening",0.04347826086956524,0.0383275,11,12,0.0016664141796697476,model,0.025064682960510253,0,14,100,4,3
Q104213567,classes,"light novel series",P1441,"present in work",Q80447738,"anime character",0.8691756272401437,0.0856808,73,1043,0.07447162064381513,model,0.03538895845413208,0,47,100,4,1
Q104213567,classes,"light novel series",P1441,"present in work",Q3658341,"literary character",0.8765880217785843,0.0798122,68,1034,0.06996242427340814,model,0.03538895845413208,0,47,100,4,2
Q104213567,classes,"light novel series",P1441,"present in work",Q87576284,"manga character",0.8687561214495598,0.0786385,67,954,0.06831767621727759,model,0.03538895845413208,0,47,100,4,3
Q104213567,classes,"light novel series",P1441,"present in work",Q15632617,"fictional human",0.8197969543147209,0.0833333,71,717,0.06831641285956007,model,0.03538895845413208,0,47,100,4,4
Q104213567,classes,"light novel series",P144,"based on",Q21198342,"manga series",0.0951111111111111,0.597418,509,616,0.05682107459572248,model,0.03538895845413208,0,47,100,4,5
Q104213567,classes,"light novel series",P1441,"present in work",Q28020127,"fictional humanoid",0.7967914438502672,0.0223005,19,168,0.01776882327835103,model,0.03538895845413208,0,47,100,4,6
Q104213567,classes,"light novel series",P144,"based on",Q7889,"video game",0.2549019607843137,0.0446009,38,64,0.011368866795544507,model,0.03538895845413208,0,47,100,4,7
Q104213567,classes,"light novel series",P144,"based on",Q104213567,"light novel series",0.17647058823529413,0.0246479,21,30,0.004349627174813587,model,0.03538895845413208,0,47,100,4,8
Q104213567,classes,"light novel series",P144,"based on",Q63952888,"anime television series",0.009900990099009922,0.410798,350,357,0.004067308139264639,model,0.03538895845413208,0,47,100,4,9
Q104213567,classes,"light novel series",P179,"part of the series",Q747381,"light novel",0.7419354838709679,0.00469484,4,27,0.003483265182492807,model,0.03538895845413208,0,47,100,4,10
Q104213567,classes,"light novel series",P144,"based on",Q20650540,"anime film",0.12820512820512822,0.0199531,17,22,0.0025580835439990373,model,0.03538895845413208,0,47,100,4,11
Q104213567,classes,"light novel series",P179,"part of the series",Q100269041,"anime television series season",0.3846153846153847,0.00469484,4,9,0.0018057060310581441,model,0.03538895845413208,0,47,100,4,12
Q104213567,classes,"light novel series",P179,"part of the series",Q47461344,"written work",0.6666666666666666,0.00234742,2,10,0.001564945226917058,model,0.03538895845413208,0,47,100,4,13
Q104213567,classes,"light novel series",P1855,"Wikidata property example",Q93868746,"numeric identifier",0.125,0.00821596,7,9,0.0010269953051643193,model,0.03538895845413208,0,47,100,4,14
Q104213567,classes,"light novel series",P361,"part of",Q7725634,"literary work",0.7500000000000002,0.00117371,1,7,0.0008802816901408453,model,0.03538895845413208,0,47,100,4,15
Q104213567,classes,"light novel series",P179,"part of the series",Q105420,anthology,0.6000000000000002,0.00117371,1,4,0.0007042253521126763,model,0.03538895845413208,0,47,100,4,16
Q104213567,classes,"light novel series",P4584,"first appearance",Q107616628,"location in a fictitious work",0.6000000000000002,0.00117371,1,4,0.0007042253521126763,model,0.03538895845413208,0,47,100,4,17
Q104213567,classes,"light novel series",P361,"part of",Q747381,"light novel",0.5,0.00117371,1,3,0.0005868544600938967,model,0.03538895845413208,0,47,100,4,18
Q104213567,classes,"light novel series",P1855,"Wikidata property example",Q19833377,"Wikidata property for authority control for works",0.09090909090909088,0.00586854,5,6,0.000533504054630815,model,0.03538895845413208,0,47,100,4,19
Q1043939,classes,"Carnegie library",P195,collection,Q3305213,painting,0.8741258741258741,0.0179641,9,134,0.015702860014237256,model,0.026335795720418293,0,22,100,4,1
Q1043939,classes,"Carnegie library",P276,location,Q3305213,painting,0.873239436619718,0.0179641,9,133,0.015686935987180562,model,0.026335795720418293,0,22,100,4,2
Q1043939,classes,"Carnegie library",P361,"part of",Q28564,"public library",0.6969696969696969,0.00998004,5,28,0.0069557853988991706,model,0.026335795720418293,0,22,100,4,3
Q1043939,classes,"Carnegie library",P361,"part of",Q11396180,"library branch",0.7419354838709679,0.00798403,4,27,0.005923636597772198,model,0.026335795720418293,0,22,100,4,4
Q1043939,classes,"Carnegie library",P108,employer,Q5,human,0.5454545454545453,0.00998004,5,17,0.005443658138268915,model,0.026335795720418293,0,22,100,4,5
Q1043939,classes,"Carnegie library",P361,"part of",Q1043939,"Carnegie library",0.3333333333333333,0.00399202,2,4,0.001330671989354624,model,0.026335795720418293,0,22,100,4,6
Q1043939,classes,"Carnegie library",P937,"work location",Q5,human,0.5,0.00199601,1,3,0.000998003992015968,model,0.026335795720418293,0,22,100,4,7
Q1043939,classes,"Carnegie library",P6379,"has works in the collection",Q5,human,0.14285714285714285,0.00598802,3,4,0.000855431993156544,model,0.026335795720418293,0,22,100,4,8
Q1043939,classes,"Carnegie library",P276,location,Q28564,"public library",0.14285714285714285,0.00598802,3,4,0.000855431993156544,model,0.026335795720418293,0,22,100,4,9
Q1043939,classes,"Carnegie library",P276,location,Q856584,"library building",0.20000000000000004,0.00399202,2,3,0.0007984031936127745,model,0.026335795720418293,0,22,100,4,10
Q1043939,classes,"Carnegie library",P276,location,Q11396180,"library branch",0.20000000000000004,0.00399202,2,3,0.0007984031936127745,model,0.026335795720418293,0,22,100,4,11
Q104418034,classes,"Uno-X Ladies Cup",P361,"part of",Q20646667,"plain stage",0.4444444444444444,1,5,13,0.4444444444444444,model,0.02195918560028076,0,6,100,4,1
Q104418034,classes,"Uno-X Ladies Cup",P361,"part of",Q20646670,"hilly stage",0.14285714285714285,0.6,3,4,0.0857142857142857,model,0.02195918560028076,0,6,100,4,2
Q104418497,classes,"online event",P361,"part of",Q104418497,"online event",0.5,0.0184049,3,9,0.009202453987730062,model,0.021988133589426678,0,24,100,4,1
Q104418497,classes,"online event",P179,"part of the series",Q104418497,"online event",0.7333333333333335,0.0122699,2,13,0.008997955010224951,model,0.021988133589426678,0,24,100,4,2
Q104418497,classes,"online event",P179,"part of the series",Q27556165,workshop,0.8181818181818181,0.00613497,1,10,0.0050195203569436695,model,0.021988133589426678,0,24,100,4,3
Q104418497,classes,"online event",P361,"part of",Q27556165,workshop,0.6666666666666666,0.00613497,1,5,0.004089979550102249,model,0.021988133589426678,0,24,100,4,4
Q104418497,classes,"online event",P179,"part of the series",Q576342,salon,0.5,0.00613497,1,3,0.003067484662576687,model,0.021988133589426678,0,24,100,4,5
Q104418497,classes,"online event",P179,"part of the series",Q1656682,event,0.5,0.00613497,1,3,0.003067484662576687,model,0.021988133589426678,0,24,100,4,6
Q104418497,classes,"online event",P1855,"Wikidata property example",Q124022180,"Wikidata property to identify video game events",0.14285714285714285,0.0184049,3,4,0.0026292725679228747,model,0.021988133589426678,0,24,100,4,7
Q1048525,classes,"golf course",P276,location,Q27020041,"sports season",0.40170940170940167,0.041841,70,164,0.016807924757715552,model,0.07227905988693237,0,34,100,4,1
Q1048525,classes,"golf course",P276,location,Q259776,"U.S. Open",0.391812865497076,0.0310819,52,119,0.01217828392459531,model,0.07227905988693237,0,34,100,4,2
Q1048525,classes,"golf course",P276,location,Q828160,"PGA Championship",0.3069306930693069,0.0209205,35,66,0.006421144206470856,model,0.07227905988693237,0,34,100,4,3
Q1048525,classes,"golf course",P276,location,Q848797,"The Open Championship",0.8255033557046982,0.00777047,13,136,0.006414550881148283,model,0.07227905988693237,0,34,100,4,4
Q1048525,classes,"golf course",P463,"member of",Q5,human,0.23809523809523808,0.00956366,16,26,0.0022770614521959408,model,0.07227905988693237,0,34,100,4,5
Q1048525,classes,"golf course",P20,"place of death",Q5,human,0.20000000000000004,0.00358637,6,9,0.0007172743574417216,model,0.07227905988693237,0,34,100,4,6
Q1048525,classes,"golf course",P115,"home venue",Q18558301,"college sports team",0.3333333333333333,0.00179319,3,6,0.0005977286312014345,model,0.07227905988693237,0,34,100,4,7
Q1048525,classes,"golf course",P276,location,Q280275,"Masters Tournament",0.9770114942528736,0.000597729,1,86,0.0005839877431278383,model,0.07227905988693237,0,34,100,4,8
Q1048525,classes,"golf course",P2789,"connects with",Q4421,forest,0.5,0.000597729,1,3,0.00029886431560071725,model,0.07227905988693237,0,34,100,4,9
Q1048525,classes,"golf course",P2789,"connects with",Q10594991,"nature area",0.5,0.000597729,1,3,0.00029886431560071725,model,0.07227905988693237,0,34,100,4,10
Q1048525,classes,"golf course",P115,"home venue",Q2022036,"golf club",0.11111111111111109,0.00239091,4,5,0.00026565716942285973,model,0.07227905988693237,0,34,100,4,11
Q1048525,classes,"golf course",P1855,"Wikidata property example",Q28648966,"Wikidata property related to golf",0.20000000000000004,0.00119546,2,3,0.00023909145248057385,model,0.07227905988693237,0,34,100,4,12
Q1048525,classes,"golf course",P1855,"Wikidata property example",Q28106485,"Wikidata property related to sport facilities",0.20000000000000004,0.00119546,2,3,0.00023909145248057385,model,0.07227905988693237,0,34,100,4,13
Q1048525,classes,"golf course",P127,"owned by",Q483110,stadium,0.3333333333333333,0.000597729,1,2,0.00019924287706714482,model,0.07227905988693237,0,34,100,4,14
Q1048525,classes,"golf course",P1346,winner,Q27020041,"sports season",0.3333333333333333,0.000597729,1,2,0.00019924287706714482,model,0.07227905988693237,0,34,100,4,15
Q1049494,classes,"eponymous chemical reaction",P921,"main subject",Q13442814,"scholarly article",0.580952380952381,0.0465116,22,83,0.02702104097452935,model,0.021565107504526775,0,10,100,4,1
Q1049494,classes,"eponymous chemical reaction",P921,"main subject",Q7318358,"review article",0.8181818181818181,0.00211416,1,10,0.0017297712857966558,model,0.021565107504526775,0,10,100,4,2
Q1049494,classes,"eponymous chemical reaction",P921,"main subject",Q187685,"doctoral thesis",0.3333333333333333,0.00422833,2,4,0.0014094432699083862,model,0.021565107504526775,0,10,100,4,3
Q1049494,classes,"eponymous chemical reaction",P793,"significant event",Q5,human,0.3333333333333333,0.00211416,1,2,0.0007047216349541931,model,0.021565107504526775,0,10,100,4,4
Q105388954,classes,"Wikidata property to identify online accounts",P1659,"related property",Q105388954,"Wikidata property to identify online accounts",0.4666666666666668,0.647619,68,187,0.30222222222222234,model,0.026201780637105307,0,32,100,4,1
